RF04066	2	mir-1256 microRNA precursor family
RF03904	2	MIR7991 microRNA precursor family
RF03766	2	mir-3155 microRNA precursor family
RF03753	2	mir-1986 microRNA precursor family
RF03706	2	mir-2253 microRNA precursor family
RF03698	2	mir-2861 microRNA precursor family
RF03680	2	mir-9465 microRNA precursor family
RF03623	2	mir-1252 microRNA precursor family
RF03608	2	mir-9440 microRNA precursor family
RF03595	2	mir-3569 microRNA precursor family
RF03531	2	Clostridioides difficile sRNA included into helicase gene
RF03520	2	mir-3059 microRNA precursor family
RF03493	2	mir-1281 microRNA precursor family
RF03397	2	mir-1234 microRNA precursor family
RF03299	2	mir-1000 microRNA precursor family
RF03289	2	mir-1205 microRNA precursor family
RF03255	2	mir-2188 microRNA precursor family
RF03230	2	mir-967 microRNA precursor family
RF03223	2	mir-2209 microRNA precursor family
RF03179	2	mir-1182 microRNA precursor family
RF03167	2	c-di-GMP-I-GGC riboswitch aptamer
RF03156	2	L31-Firmicutes ribosomal protein leader
RF03143	2	S15-Halobacteria ribosomal protein leader
RF03131	2	L25-Gammaproteobacteria ribosomal protein leader
RF03128	2	L31-Coriobacteria ribosomal protein leader
RF03079	2	MISL RNA
RF03067	2	terC RNA
RF03055	2	RAGATH-30 RNA
RF03047	2	RAGATH-16 RNA
RF02996	2	int-alpA RNA
RF02953	2	DUF1874 RNA
RF02931	2	Bacilli-1 RNA
RF02927	2	Actino-ugpB RNA
RF02915	2	DUF3800-VI RNA
RF02877	2	Neisseria metabolic switch regulator b (RcoF1/NgncR163)
RF02872	2	sRNA regulator of biofilms A
RF02849	2	Yersinia sRNA 197
RF02843	2	Enterococcus sRNA A5
RF02803	2	Pyrobaculum sRNA 205
RF02802	2	Pyrobaculum sRNA 204
RF02777	2	OppA 5' UTR thermometer
RF02750	2	ES003 sRNA
RF02727	2	Small nucleolar RNA ZL116
RF02716	2	Small nucleolar RNA ncR3
RF02699	2	Avashort 5' UTR thermometer
RF02677	2	Nitrogen stress-induced RNA 4
RF02659	2	ncRv12659 sRNA
RF02651	2	Singlet oxygen resistance RNA Y
RF02560	2	Coxiella burnetii sRNA 9
RF02523	2	Repression of heat shock gene expression (ROSE) element
RF02519	2	ToxI antitoxin
RF02508	2	Rhizobiales sRNA Atu_Ti4
RF02492	2	Giardia U2 spliceosomal RNA
RF02480	2	Small nucleolar RNA GlsR14
RF02478	2	Small nucleolar RNA GlsR10
RF02472	2	Giardia RNase MRP
RF02459	2	Necrovirus cap-independent translation element
RF02442	2	Streptococcus sRNA SpF66
RF02427	2	Streptococcus sRNA SpF10
RF02423	2	Burkholderia sRNA Bp1_Cand871_SIPHT
RF02296	2	Tetrahymena snoRNA TtnuCD20
RF02292	2	Tetrahymena snoRNA TtnuCD16
RF02280	2	Tetrahymena snoRNA TtnuCD3
RF02270	2	Neisseria sigma-E sRNA
RF02262	2	MAT2A 3'UTR stem loop C
RF02249	2	Six3os1 conserved region 4
RF02233	2	Xanthomonas sRNA sX14/Xoo3
RF02232	2	Xanthomonadaceae sRNA sX13
RF02219	2	ZNRD1 antisense RNA 1 conserved region 2
RF02183	2	ST7 overlapping transcript 3 conserved region 1
RF02172	2	RFPL3 antisense RNA 1 conserved region 2
RF02146	2	Maternally expressed 8 exon 2
RF02117	2	FMR1 antisense RNA 1 conserved region 1
RF02087	2	Yellow-achaete intergenic RNA conserved region 3
RF02054	2	Salmonella enterica sRNA STnc420
RF02040	2	HOXA transcript at the distal tip, conserved region 1
RF01999	2	Group II catalytic intron D1-D4-2
RF01962	2	Rhabdomyosarcoma 2 associated transcript conserved region 1
RF01941	2	microRNA MIR1223
RF01915	2	microRNA mir-2238
RF01890	2	LincRNA-p21 conserved region 2
RF01862	2	Trypanosomatid snoRNA TB10Cs4H2
RF01830	2	Salmonella enterica Typhi npcRNA 44
RF01800	2	growth arrested DNA-damage inducible gene 7
RF01768	2	ribosomal frameshift site
RF01766	2	cspA thermoregulator
RF01756	2	rne-II RNA
RF01713	2	Moco-II RNA
RF01708	2	L17 ribosomal protein downstream element
RF01696	2	Chlorobi-1 RNA
RF01695	2	C4 antisense RNA
RF01660	2	Nematode snoRNA ceN88
RF01648	2	Caenorhabditis snoRNA ceN65
RF01630	2	Nematode snoRNA ceN40
RF01618	2	Nematode snoRNA ceN114
RF01611	2	Caenorhabditis snoRNA ceN108
RF01565	2	Dictyostelium snoRNA DdR15
RF01564	2	D. discoideum snoRNA DdR14
RF01561	2	Dictyostelium snoRNA DdR11
RF01548	2	Trypanosomatid snoRNA TB6Cs1H4
RF01546	2	Trypanosomatid snoRNA TB6Cs1H1
RF01542	2	Trypanosomatid snoRNA TB11Cs5H1
RF01541	2	Trypanosomatid snoRNA TB11Cs4H3
RF01526	2	C. elegans snoRNA ceN106
RF01517	2	iscR stability element
RF01512	2	A. fumigatus sRNA Afu_309
RF01507	2	A. fimigatus snoRNA Afu_298
RF01487	2	Listeria sRNA rliI
RF01408	2	sraL Hfq binding RNA
RF01407	2	STnc560 Hfq binding RNA
RF01383	2	GRIK4 3 prime UTR element
RF01368	2	CRISPR RNA direct repeat element
RF01352	2	CRISPR RNA direct repeat element
RF01348	2	CRISPR RNA direct repeat element
RF01345	2	CRISPR RNA direct repeat element
RF01344	2	CRISPR RNA direct repeat element
RF01329	2	CRISPR RNA direct repeat element
RF01321	2	CRISPR RNA direct repeat element
RF01312	2	Small nucleolar RNA sR9
RF01298	2	Small nucleolar RNA U25
RF01289	2	Small nucleolar RNA snoR17
RF01288	2	Small nucleolar RNA snoR31
RF01264	2	Small nucleolar RNA snR83
RF01262	2	Small nucleolar RNA snR44
RF01260	2	Small nucleolar RNA snR11
RF01245	2	Small nucleolar RNA snR9
RF01244	2	Small nucleolar RNA snR4
RF01242	2	Small nucleolar RNA snR36
RF01238	2	Small nucleolar RNA snR70
RF01237	2	Small nucleolar RNA snR161
RF01235	2	Small nucleolar RNA snR68
RF01234	2	Small nucleolar RNA SNORA47
RF01228	2	Small nucleolar RNA snoR111
RF01227	2	Small nucleolar RNA snoR83
RF01226	2	Small nucleolar RNA Z5
RF01207	2	Small nucleolar RNA snR73
RF01204	2	Small nucleolar RNA snR65
RF01199	2	Small nucleolar RNA snR58
RF01180	2	Small nucleolar RNA snoR110
RF01161	2	Small nucleolar RNA SNORD5
RF01152	2	Small nucleolar RNA sR1
RF01147	2	Small nucleolar RNA sR12
RF01142	2	Small nucleolar RNA sR19
RF01129	2	Small nucleolar RNA sR44
RF01122	2	Small nucleolar RNA sR39
RF01117	2	Ciona microRNA mir-92
RF01111	2	Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR
RF01098	2	Gag/pro ribosomal frameshift site
RF01097	2	Gag/pro ribosomal frameshift site
RF00929	2	mir-574 microRNA precursor family
RF00824	2	mir-50 microRNA precursor family
RF00818	2	microRNA mir-318
RF00753	2	microRNA mir-503
RF00745	2	microRNA mir-499
RF00743	2	mir-308 microRNA precursor family
RF00742	2	MIR162_1 microRNA precursor family
RF00730	2	microRNA mir-277
RF00726	2	mir-87 microRNA precursor family
RF00716	2	microRNA mir-3
RF00715	2	microRNA mir-383
RF00686	2	microRNA mir-338
RF00684	2	mir-122 microRNA precursor
RF00667	2	microRNA mir-33
RF00662	2	microRNA mir-132
RF00652	2	microRNA MIR478
RF00649	2	microRNA mir-128
RF00644	2	microRNA mir-27
RF00637	2	microRNA mir-276
RF00622	2	Mammalian CPEB3 ribozyme
RF00617	2	Flavivirus capsid hairpin cHP
RF00570	2	Small Nucleolar RNA SNORD64
RF00556	2	Ribosomal protein L19 leader
RF00502	2	Turnip crinkle virus (TCV) core promoter hairpin (Pr)
RF00456	2	mir-34 microRNA precursor family
RF00445	2	mir-399 microRNA precursor family
RF00420	2	Small nucleolar RNA SNORA61
RF00419	2	Small nucleolar RNA SNORA52
RF00372	2	sroH RNA
RF00356	2	Small nucleolar RNA R32/R81/Z41
RF00335	2	Small nucleolar RNA Z13/snr52
RF00307	2	Small nucleolar RNA snoR98
RF00306	2	Small nucleolar RNA Z178
RF00262	2	sar RNA
RF00257	2	mir-194 microRNA precursor family
RF00250	2	Trans-activation response element (TAR)
RF00234	2	glmS glucosamine-6-phosphate activated ribozyme aptamer
RF00231	2	Small Cajal body specific RNA 13
RF00222	2	Bag-1 internal ribosome entry site (IRES)
RF00213	2	Small nucleolar RNA R38
RF00192	2	Bovine leukaemia virus RNA packaging signal
RF00189	2	Small nucleolar RNA SNORD95
RF00181	2	Small nucleolar RNA SNORD113/SNORD114 family
RF00164	2	Coronavirus 3' stem-loop II-like motif (s2m)
RF00156	2	Small nucleolar RNA SNORA70
RF00144	2	mir-199 microRNA precursor
RF00131	2	mir-30 microRNA precursor
RF00127	2	t44 RNA
RF00104	2	mir-10 microRNA precursor family
RF00099	2	Small nucleolar RNA SNORD22
RF00091	2	Small nucleolar RNA SNORA62/SNORA6 family
RF00090	2	Small nucleolar RNA SNORA74
RF00089	2	Small nucleolar RNA SNORD31
RF00081	2	ArcZ RNA
RF00059	2	TPP riboswitch aptamer (THI element)
RF00045	2	Small nucleolar RNA SNORA73 family
RF00027	2	let-7 microRNA precursor
RF00022	2	GcvB RNA
RF00013	2	6S / SsrS RNA
RF04272	1	mir-8908 microRNA precursor family
RF04257	1	mir-9230 microRNA precursor family
RF04214	1	MIR7526 microRNA precursor family
RF04171	1	MIR1509 microRNA precursor family
RF04135	1	MIR5062 microRNA precursor family
RF04073	1	mir-727 microRNA precursor family
RF04062	1	MIR949 microRNA precursor family
RF04048	1	mir-7927 microRNA precursor family
RF04039	1	mir-2242 microRNA precursor family
RF04036	1	mir-2076 microRNA precursor family
RF03983	1	MIR5284 microRNA precursor family
RF03970	1	mir-2766 microRNA precursor family
RF03963	1	mir-2996 microRNA precursor family
RF03869	1	mir-2834 microRNA precursor family
RF03788	1	MIR5304 microRNA precursor family
RF03776	1	mir-2068 microRNA precursor family
RF03734	1	mir-4773 microRNA precursor family
RF03720	1	MIR4228 microRNA precursor family
RF03687	1	mir-2011 microRNA precursor family
RF03685	1	MIR9677 microRNA precursor family
RF03635	1	mir-2066 microRNA precursor family
RF03495	1	mir-968 microRNA precursor family
RF03455	1	mir-9847 microRNA precursor family
RF03383	1	mir-1976 microRNA precursor family
RF03369	1	mir-2217 microRNA precursor family
RF03338	1	MIR4416 microRNA precursor family
RF03335	1	MIR2950 microRNA precursor family
RF03331	1	mir-247 microRNA precursor family
RF03325	1	mir-4872 microRNA precursor family
RF03265	1	mir-1460 microRNA precursor family
RF03210	1	mir-7359 microRNA precursor family
RF03195	1	mir-3934 microRNA precursor family
RF03098	1	RAGATH-22 RNA
RF03085	1	abiF RNA
RF03045	1	proV RNA
RF03041	1	poplar-1 RNA
RF03034	1	nrdJ RNA
RF03015	1	Transposase-2 RNA
RF03006	1	M23 RNA
RF02954	1	DUF3577 RNA
RF02923	1	HTH-XRE RNA
RF02726	1	Small nucleolar RNA ZL63
RF02718	1	Small Cajal body specific RNA ncR14
RF02546	1	Trypanosomatid mitochondrial large subunit ribosomal RNA
RF02495	1	Oppression of Hydrophobic ORF by sRNA
RF02482	1	Small nucleolar RNA GlsR19
RF02469	1	Actinobacteria sRNA Ms_IGR-7
RF02337	1	Giardia snoRNA GlsR8
RF02276	1	Hammerhead ribozyme (type II)
RF02260	1	MAT2A 3'UTR stem loop A
RF02216	1	ZNFX1 antisense RNA 1 conserved region 2
RF02207	1	WT1 antisense RNA conserved region 5
RF02189	1	ST7 overlapping transcript 4 conserved region 3
RF02122	1	FTX transcript, XIST regulator conserved region 5
RF02061	1	microRNA mir-301
RF02056	1	Salmonella sRNA STnc390
RF02028	1	microRNA mir-1827
RF01982	1	Pyrrolysine insertion sequence 1
RF01947	1	KCNQ1 overlapping transcript 1 conserved region 2
RF01931	1	Bithoraxoid conserved region 3
RF01920	1	microRNA mir-764
RF01914	1	microRNA mir-932
RF01903	1	microRNA mir-500
RF01899	1	mir-2241 microRNA precursor family
RF01843	1	neiserria ribosomal frameshift element
RF01790	1	ribosomal frameshift site
RF01773	1	Pseudomonas rpsL leader
RF01764	1	azaaromatic riboswitch aptamer (yjdF RNA)
RF01763	1	Guanidine-III riboswitch aptamer (yKKC-III)
RF01666	1	Drosophila rox2 ncRNA
RF01647	1	Caenorhabditis snoRNA ceN61
RF01637	1	Nematode snoRNA ceN47
RF01573	1	Dictyostelium snoRNA DdR5
RF01524	1	Trypanosomatid snoRNA TB10cs1H3
RF01509	1	A. fumigatus snoRNA Afu_300
RF01489	1	Listeria sRNA sbrA
RF01427	1	small nucleolar RNA snoR127
RF01370	1	CRISPR RNA direct repeat element
RF01354	1	CRISPR RNA direct repeat element
RF01342	1	CRISPR RNA direct repeat element
RF01336	1	CRISPR RNA direct repeat element
RF01317	1	CRISPR RNA direct repeat element
RF01297	1	Small nucleolar RNA sR40
RF01290	1	Small nucleolar RNA SNORD10
RF01261	1	Small nucleolar RNA snR82
RF01259	1	Small nucleolar RNA snR63
RF01256	1	Small nucleolar RNA snR43
RF01251	1	Small nucleolar RNA snR3
RF01210	1	Small nucleolar RNA U13
RF01201	1	Small nucleolar RNA snR40
RF01153	1	Small nucleolar RNA sn3060
RF01133	1	Small nucleolar RNA sR3
RF01107	1	Pseudoknot of upstream pseudoknot domain (UPD) of the 3'UTR
RF01052	1	Arthropod 7SK RNA
RF01043	1	microRNA MIR1023
RF01027	1	microRNA mir-765
RF01011	1	microRNA mir-605
RF00995	1	microRNA mir-616
RF00992	1	microRNA mir-593
RF00939	1	microRNA mir-504
RF00857	1	microRNA mir-233
RF00854	1	microRNA mir-5
RF00837	1	microRNA mir-251 microRNA precursor family
RF00805	1	microRNA mir-351
RF00803	1	microRNA mir-425
RF00783	1	microRNA mir-484
RF00733	1	microRNA mir-296
RF00709	1	mir-455 microRNA precursor family
RF00655	1	microRNA mir-28
RF00630	1	Pseudomonas sRNA P26
RF00606	1	Small nucleolar RNA SNORD93
RF00558	1	Ribosomal protein L20 leader
RF00525	1	Flavivirus DB element
RF00524	1	R2 RNA element
RF00516	1	ylbH leader
RF00500	1	Turnip crinkle virus (TCV) repressor of minus strand synthesis H5
RF00487	1	Connexin-43 internal ribosome entry site (IRES)
RF00477	1	Small nucleolar RNA snR66
RF00276	1	Small nucleolar RNA SNORD52
RF00273	1	Small nucleolar RNA SNORD59
RF00252	1	Alfalfa mosaic virus coat protein binding (CPB) RNA
RF00220	1	Human rhinovirus internal cis-acting regulatory element (CRE)
RF00193	1	Citrus tristeza virus replication signal
RF00106	1	RNAI
RF00087	1	Small nucleolar RNA SNORD26
RF00050	1	FMN riboswitch aptamer (RFN element)
